raw,text,label
"Subject: Congratulations on Your Job Offer Hi [Your Name], We are excited to extend an offer to you for the Junior Developer role at our company. Please review the attached offer letter. Best regards, HR Team TechInnovators,0","Subject: Congratulations on Your Job Offer Hi [Your Name], We are excited to extend an offer to you for the Junior Developer role at our company. Please review the attached offer letter. Best regards, HR Team TechInnovators",0
"Subject: Job Application Processing Fee Dear [Your Name], To move forward with your application for the Marketing Analyst position, a $150 fee is required. Please visit payment-processing-jobs.com. Best regards, Hiring Team,1","Subject: Job Application Processing Fee Dear [Your Name], To move forward with your application for the Marketing Analyst position, a $150 fee is required. Please visit payment-processing-jobs.com. Best regards, Hiring Team",1
"Subject: Job Opportunity - Data Analyst Hi [Your Name], We are currently hiring for the Data Analyst position. Your profile matches our needs, and we’d like to schedule an interview. Best regards, HR DataPros,0","Subject: Job Opportunity - Data Analyst Hi [Your Name], We are currently hiring for the Data Analyst position. Your profile matches our needs, and we’d like to schedule an interview. Best regards, HR DataPros",0
"Subject: Payment for Interview Confirmation Dear [Your Name], To confirm your interview for the Front-End Developer position, please pay a $50 fee via interview-confirmation.com. Best regards, HR TechHire,1","Subject: Payment for Interview Confirmation Dear [Your Name], To confirm your interview for the Front-End Developer position, please pay a $50 fee via interview-confirmation.com. Best regards, HR TechHire",1
"Subject: Your Interview Details for Marketing Role Hi [Your Name], We have scheduled your interview for the Marketing Specialist role for next Wednesday. Please confirm your attendance. Best regards, HR Team BrandSolutions,0","Subject: Your Interview Details for Marketing Role Hi [Your Name], We have scheduled your interview for the Marketing Specialist role for next Wednesday. Please confirm your attendance. Best regards, HR Team BrandSolutions",0
"Subject: Re: Follow-Up Interview Invitation Hi [Your Name], We’d like to follow up on your interview and invite you for a second round for the Data Scientist role. Please confirm your availability. Best regards, Recruitment DataConsult,0","Subject: Re: Follow-Up Interview Invitation Hi [Your Name], We’d like to follow up on your interview and invite you for a second round for the Data Scientist role. Please confirm your availability. Best regards, Recruitment DataConsult",0
"Subject: Offer Acceptance - Front-End Developer Dear [Your Name], We are pleased to offer you the Front-End Developer role. Please review and sign the attached offer letter to confirm your acceptance. Best regards, HR CodeBase,0","Subject: Offer Acceptance - Front-End Developer Dear [Your Name], We are pleased to offer you the Front-End Developer role. Please review and sign the attached offer letter to confirm your acceptance. Best regards, HR CodeBase",0
"Subject: Your Interview Results - Project Manager Hi [Your Name], Thank you for your time during the interview process. We’re excited to inform you that we’d like to move forward with your application. Best regards, HR ProjectX,0","Subject: Your Interview Results - Project Manager Hi [Your Name], Thank you for your time during the interview process. We’re excited to inform you that we’d like to move forward with your application. Best regards, HR ProjectX",0
"Subject: Job Opportunity - Graphic Designer Dear [Your Name], We are currently hiring for a Graphic Designer position. If you are interested, we’d love to schedule an interview. Best regards, Hiring Team DesignWorks,0","Subject: Job Opportunity - Graphic Designer Dear [Your Name], We are currently hiring for a Graphic Designer position. If you are interested, we’d love to schedule an interview. Best regards, Hiring Team DesignWorks",0
"Subject: Payment Required for Interview Confirmation Dear Candidate, A $30 payment is required to confirm your interview for the Marketing Assistant position. Please visit job-interview-confirmation.com to submit your payment. Best regards, HR Team,1","Subject: Payment Required for Interview Confirmation Dear Candidate, A $30 payment is required to confirm your interview for the Marketing Assistant position. Please visit job-interview-confirmation.com to submit your payment. Best regards, HR Team",1
"Subject: Web Developer Position - Interview Scheduled Hi [Your Name], We’ve scheduled your interview for the Web Developer position at 2:00 PM on Thursday. Please confirm your availability. Best regards, HR TechSolutions,0","Subject: Web Developer Position - Interview Scheduled Hi [Your Name], We’ve scheduled your interview for the Web Developer position at 2:00 PM on Thursday. Please confirm your availability. Best regards, HR TechSolutions",0
"Subject: Congratulations on the Junior Developer Position Hi [Your Name], We are pleased to extend an offer to you for the Junior Developer role. Please review the attached offer and confirm your acceptance. Best regards, HR CodeBase,0","Subject: Congratulations on the Junior Developer Position Hi [Your Name], We are pleased to extend an offer to you for the Junior Developer role. Please review the attached offer and confirm your acceptance. Best regards, HR CodeBase",0
"Subject: Follow-Up on Your Data Analyst Application Dear [Your Name], We are still reviewing applications for the Data Analyst position and will reach out to you soon. Best regards, Recruitment Team DataSolutions,0","Subject: Follow-Up on Your Data Analyst Application Dear [Your Name], We are still reviewing applications for the Data Analyst position and will reach out to you soon. Best regards, Recruitment Team DataSolutions",0
"Subject: Interview Confirmation - Marketing Specialist Dear [Your Name], We have confirmed your interview for the Marketing Specialist role on Friday at 11:00 AM. Looking forward to speaking with you! Best regards, HR BrandDevelopment,0","Subject: Interview Confirmation - Marketing Specialist Dear [Your Name], We have confirmed your interview for the Marketing Specialist role on Friday at 11:00 AM. Looking forward to speaking with you! Best regards, HR BrandDevelopment",0
"Subject: Job Opportunity for Software Engineer Hi [Your Name], We have a Software Engineer position available and are impressed with your resume. Please let us know if you’re interested. Best regards, HR Team TechWorks,0","Subject: Job Opportunity for Software Engineer Hi [Your Name], We have a Software Engineer position available and are impressed with your resume. Please let us know if you’re interested. Best regards, HR Team TechWorks",0
"Subject: Payment Required for Your Interview Hi [Your Name], To confirm your interview for the Web Developer position, please pay a $75 fee via interviewconfirmations.com. Best regards, HR TechPro,1","Subject: Payment Required for Your Interview Hi [Your Name], To confirm your interview for the Web Developer position, please pay a $75 fee via interviewconfirmations.com. Best regards, HR TechPro",1
"Subject: Data Analyst Role - Follow-Up Hi [Your Name], Thank you for your interest in the Data Analyst position. We are still reviewing your application and will get back to you soon. Best regards, Hiring Team DataX,0","Subject: Data Analyst Role - Follow-Up Hi [Your Name], Thank you for your interest in the Data Analyst position. We are still reviewing your application and will get back to you soon. Best regards, Hiring Team DataX",0
"Subject: Your Application for Marketing Manager Dear [Your Name], We received your application for the Marketing Manager role. You will hear from us soon with an interview invitation. Best regards, HR MarketPro,0","Subject: Your Application for Marketing Manager Dear [Your Name], We received your application for the Marketing Manager role. You will hear from us soon with an interview invitation. Best regards, HR MarketPro",0
"Subject: Interview Scheduled for HR Assistant Role Hi [Your Name], Your interview for the HR Assistant position has been scheduled for Monday at 1:00 PM. Please confirm. Best regards, Recruitment HRConnect,0","Subject: Interview Scheduled for HR Assistant Role Hi [Your Name], Your interview for the HR Assistant position has been scheduled for Monday at 1:00 PM. Please confirm. Best regards, Recruitment HRConnect",0
"Subject: Payment Request to Process Your Application Dear [Your Name], A payment of $100 is required to proceed with your application for the Graphic Designer role. Please pay via application-processing.com. Best regards, HR DesignPros,1","Subject: Payment Request to Process Your Application Dear [Your Name], A payment of $100 is required to proceed with your application for the Graphic Designer role. Please pay via application-processing.com. Best regards, HR DesignPros",1
"Subject: Project Manager Role - Interview Invitation Hi [Your Name], We’d like to schedule an interview with you for the Project Manager position. Please let us know your availability. Best regards, Recruitment ProWorks,0","Subject: Project Manager Role - Interview Invitation Hi [Your Name], We’d like to schedule an interview with you for the Project Manager position. Please let us know your availability. Best regards, Recruitment ProWorks",0
"Subject: Your Software Engineer Application Status Hi [Your Name], We are still reviewing applications for the Software Engineer position. We will get back to you shortly. Best regards, HR Team CodeGenius,0","Subject: Your Software Engineer Application Status Hi [Your Name], We are still reviewing applications for the Software Engineer position. We will get back to you shortly. Best regards, HR Team CodeGenius",0
"Subject: Job Offer - Marketing Assistant Dear [Your Name], We are happy to offer you the Marketing Assistant position at our company. Please review the attached offer letter and confirm your acceptance. Best regards, HR CreativeMarketing,0","Subject: Job Offer - Marketing Assistant Dear [Your Name], We are happy to offer you the Marketing Assistant position at our company. Please review the attached offer letter and confirm your acceptance. Best regards, HR CreativeMarketing",0
"Subject: Software Developer Position - Interview Confirmation Hi [Your Name], We have confirmed your interview for the Software Developer position at 10:00 AM on Tuesday. Please confirm your attendance. Best regards, HR TechHub,0","Subject: Software Developer Position - Interview Confirmation Hi [Your Name], We have confirmed your interview for the Software Developer position at 10:00 AM on Tuesday. Please confirm your attendance. Best regards, HR TechHub",0
"Subject: Job Opportunity for Product Manager Hi [Your Name], We have a Product Manager position available and would love to schedule an interview. Please confirm your availability. Best regards, HR ProductX,0","Subject: Job Opportunity for Product Manager Hi [Your Name], We have a Product Manager position available and would love to schedule an interview. Please confirm your availability. Best regards, HR ProductX",0
"Subject: Interview Invitation for UX Designer Position Hi [Your Name], We would like to invite you for an interview for the UX Designer position. Please confirm your availability. Best regards, HR DesignTeam,0","Subject: Interview Invitation for UX Designer Position Hi [Your Name], We would like to invite you for an interview for the UX Designer position. Please confirm your availability. Best regards, HR DesignTeam",0
"Subject: Congratulations! You’ve Been Selected Hi [Your Name], We’re excited to inform you that you have been selected for the Marketing Executive role. Please review the offer and confirm. Best regards, HR GlobalMarkets,0","Subject: Congratulations! You’ve Been Selected Hi [Your Name], We’re excited to inform you that you have been selected for the Marketing Executive role. Please review the offer and confirm. Best regards, HR GlobalMarkets",0
"Subject: Follow-Up on Your Data Scientist Application Hi [Your Name], We’re still reviewing your application for the Data Scientist role. Please allow us some more time. Best regards, HR DataVision,0","Subject: Follow-Up on Your Data Scientist Application Hi [Your Name], We’re still reviewing your application for the Data Scientist role. Please allow us some more time. Best regards, HR DataVision",0
"Subject: Your Job Application Status Hi [Your Name], We’ve received your application for the Junior Web Developer role. We will contact you if you are selected for an interview. Best regards, HR Team WebWorks,0","Subject: Your Job Application Status Hi [Your Name], We’ve received your application for the Junior Web Developer role. We will contact you if you are selected for an interview. Best regards, HR Team WebWorks",0
"Subject: Payment Required for Finalizing Job Offer Hi [Your Name], To proceed with your job offer for the Marketing Executive role, please pay a processing fee of $150 through jobs-acceptance.com. Best regards, HR ProConsulting,1","Subject: Payment Required for Finalizing Job Offer Hi [Your Name], To proceed with your job offer for the Marketing Executive role, please pay a processing fee of $150 through jobs-acceptance.com. Best regards, HR ProConsulting",1
"Subject: Interview Invitation - Junior Developer Hi [Your Name], We’ve reviewed your resume and would like to schedule an interview for the Junior Developer position. Please let us know your availability. Best regards, HR CodeStudio,0","Subject: Interview Invitation - Junior Developer Hi [Your Name], We’ve reviewed your resume and would like to schedule an interview for the Junior Developer position. Please let us know your availability. Best regards, HR CodeStudio",0
"Subject: Marketing Assistant Role - Interview Invitation Hi [Your Name], We’ve scheduled your interview for the Marketing Assistant position for this Friday at 2:00 PM. Please confirm. Best regards, HR BrandMarketing,0","Subject: Marketing Assistant Role - Interview Invitation Hi [Your Name], We’ve scheduled your interview for the Marketing Assistant position for this Friday at 2:00 PM. Please confirm. Best regards, HR BrandMarketing",0
"Subject: Re: Application for Graphic Designer Dear [Your Name], We are still reviewing your application for the Graphic Designer position. We will contact you soon with updates. Best regards, HR Team DesignAgency,0","Subject: Re: Application for Graphic Designer Dear [Your Name], We are still reviewing your application for the Graphic Designer position. We will contact you soon with updates. Best regards, HR Team DesignAgency",0
"Subject: Job Offer - Sales Manager Hi [Your Name], We’re excited to offer you the Sales Manager position. Please review the attached offer letter and confirm your acceptance. Best regards, Recruitment SalesForce,0","Subject: Job Offer - Sales Manager Hi [Your Name], We’re excited to offer you the Sales Manager position. Please review the attached offer letter and confirm your acceptance. Best regards, Recruitment SalesForce",0
"Subject: Interview Invitation for Marketing Specialist Dear [Your Name], We’d like to invite you for an interview for the Marketing Specialist position. Please let us know when you’re available. Best regards, HR MarketingPro,0","Subject: Interview Invitation for Marketing Specialist Dear [Your Name], We’d like to invite you for an interview for the Marketing Specialist position. Please let us know when you’re available. Best regards, HR MarketingPro",0
"Subject: Follow-Up on Your Junior Analyst Application Hi [Your Name], We are still reviewing your application for the Junior Analyst role. You will hear back from us in the next few days. Best regards, Recruitment Team DataConsult,0","Subject: Follow-Up on Your Junior Analyst Application Hi [Your Name], We are still reviewing your application for the Junior Analyst role. You will hear back from us in the next few days. Best regards, Recruitment Team DataConsult",0
"Subject: Job Application Payment Required Dear [Your Name], A $50 fee is required to proceed with your job application for the Marketing Assistant position. Please make the payment at processing-jobs.com. Best regards, HR JobPro,1","Subject: Job Application Payment Required Dear [Your Name], A $50 fee is required to proceed with your job application for the Marketing Assistant position. Please make the payment at processing-jobs.com. Best regards, HR JobPro",1
"Subject: Job Offer for Software Developer Dear [Your Name], We are pleased to offer you the Software Developer position. Please review the attached offer letter and confirm your acceptance. Best regards, HR TechSolutions,0","Subject: Job Offer for Software Developer Dear [Your Name], We are pleased to offer you the Software Developer position. Please review the attached offer letter and confirm your acceptance. Best regards, HR TechSolutions",0
"Subject: Interview Scheduled for Data Scientist Position Hi [Your Name], We’ve scheduled your interview for the Data Scientist role for Thursday at 10:00 AM. Please confirm your availability. Best regards, HR DataXperts,0","Subject: Interview Scheduled for Data Scientist Position Hi [Your Name], We’ve scheduled your interview for the Data Scientist role for Thursday at 10:00 AM. Please confirm your availability. Best regards, HR DataXperts",0
"Subject: Job Opportunity - Marketing Executive Hi [Your Name], We are currently hiring for the Marketing Executive role. We would like to schedule an interview with you soon. Best regards, HR GlobalMarketing,0","Subject: Job Opportunity - Marketing Executive Hi [Your Name], We are currently hiring for the Marketing Executive role. We would like to schedule an interview with you soon. Best regards, HR GlobalMarketing",0
"Subject: Payment Required for Job Offer Dear [Your Name], To finalize your job offer for the Front-End Developer position, please pay a fee of $100 via final-job-offer.com. Best regards, HR Team,1","Subject: Payment Required for Job Offer Dear [Your Name], To finalize your job offer for the Front-End Developer position, please pay a fee of $100 via final-job-offer.com. Best regards, HR Team",1
"Subject: Data Analyst Position - Interview Follow-Up Hi [Your Name], Thank you for your interview last week. We’re excited to move forward with your application for the Data Analyst role. Best regards, HR InsightData,0","Subject: Data Analyst Position - Interview Follow-Up Hi [Your Name], Thank you for your interview last week. We’re excited to move forward with your application for the Data Analyst role. Best regards, HR InsightData",0
"Subject: Your Software Engineer Job Offer Hi [Your Name], We are pleased to extend an offer for the Software Engineer position. Please review the attached offer letter and confirm your acceptance. Best regards, HR TechLab,0","Subject: Your Software Engineer Job Offer Hi [Your Name], We are pleased to extend an offer for the Software Engineer position. Please review the attached offer letter and confirm your acceptance. Best regards, HR TechLab",0
"Subject: Congratulations on Your Job Offer Dear [Your Name], We are pleased to offer you the Junior Marketing Manager position. Please review the attached offer and confirm your acceptance. Best regards, HR BrandGrowth,0","Subject: Congratulations on Your Job Offer Dear [Your Name], We are pleased to offer you the Junior Marketing Manager position. Please review the attached offer and confirm your acceptance. Best regards, HR BrandGrowth",0
"Subject: Interview Follow-Up for Marketing Analyst Hi [Your Name], Thank you for your interview last week. We’re still reviewing your candidacy for the Marketing Analyst position and will be in touch soon. Best regards, HR MarketingXperts,0","Subject: Interview Follow-Up for Marketing Analyst Hi [Your Name], Thank you for your interview last week. We’re still reviewing your candidacy for the Marketing Analyst position and will be in touch soon. Best regards, HR MarketingXperts",0
"Subject: Payment Required for Interview Confirmation Dear [Your Name], A payment of $60 is required to confirm your interview for the Marketing Assistant position. Please visit confirmation-payment.com to proceed. Best regards, HR JobOpportunities,1","Subject: Payment Required for Interview Confirmation Dear [Your Name], A payment of $60 is required to confirm your interview for the Marketing Assistant position. Please visit confirmation-payment.com to proceed. Best regards, HR JobOpportunities",1
"Subject: Project Manager Role - Interview Invitation Hi [Your Name], We’d like to schedule an interview for the Project Manager position. Please let us know your availability for next week. Best regards, HR ProjectTech,0","Subject: Project Manager Role - Interview Invitation Hi [Your Name], We’d like to schedule an interview for the Project Manager position. Please let us know your availability for next week. Best regards, HR ProjectTech",0
"Subject: Your Application for Marketing Specialist Dear [Your Name], We’ve received your application for the Marketing Specialist role and are in the process of reviewing it. Best regards, Recruitment MarketExperts,0","Subject: Your Application for Marketing Specialist Dear [Your Name], We’ve received your application for the Marketing Specialist role and are in the process of reviewing it. Best regards, Recruitment MarketExperts",0
"Subject: Interview Scheduled for IT Manager Hi [Your Name], Your interview for the IT Manager position has been scheduled for Tuesday at 9:00 AM. Please confirm your availability. Best regards, HR TechWorks,0","Subject: Interview Scheduled for IT Manager Hi [Your Name], Your interview for the IT Manager position has been scheduled for Tuesday at 9:00 AM. Please confirm your availability. Best regards, HR TechWorks",0
"Subject: Payment Confirmation for Interview Dear [Your Name], Please confirm your $75 payment to secure your interview for the Software Engineer position. Visit interview-confirm.com. Best regards, HR TechRecruiters,1","Subject: Payment Confirmation for Interview Dear [Your Name], Please confirm your $75 payment to secure your interview for the Software Engineer position. Visit interview-confirm.com. Best regards, HR TechRecruiters",1
"Subject: Web Developer Job Interview Scheduled Hi [Your Name], We have scheduled your interview for the Web Developer role at 11:00 AM on Wednesday. Please confirm your availability. Best regards, Recruitment TechieCo,0","Subject: Web Developer Job Interview Scheduled Hi [Your Name], We have scheduled your interview for the Web Developer role at 11:00 AM on Wednesday. Please confirm your availability. Best regards, Recruitment TechieCo",0
"Subject: Marketing Manager Position - Interview Request Dear [Your Name], We are very interested in your application for the Marketing Manager role and would like to arrange an interview. Please let us know your availability. Best regards, HR MarketingGlobal,0","Subject: Marketing Manager Position - Interview Request Dear [Your Name], We are very interested in your application for the Marketing Manager role and would like to arrange an interview. Please let us know your availability. Best regards, HR MarketingGlobal",0
"Subject: Offer for Marketing Coordinator Position Hi [Your Name], We are pleased to offer you the Marketing Coordinator position. Please find the offer letter attached and confirm your acceptance. Best regards, HR MarketPro,0","Subject: Offer for Marketing Coordinator Position Hi [Your Name], We are pleased to offer you the Marketing Coordinator position. Please find the offer letter attached and confirm your acceptance. Best regards, HR MarketPro",0
"Subject: Payment to Secure Your Job Application Dear [Your Name], To move forward with your application for the Data Analyst role, we require a payment of $100 to confirm your spot. Visit secure-jobconfirm.com to pay. Best regards, HR DataTech,1","Subject: Payment to Secure Your Job Application Dear [Your Name], To move forward with your application for the Data Analyst role, we require a payment of $100 to confirm your spot. Visit secure-jobconfirm.com to pay. Best regards, HR DataTech",1
"Subject: Data Scientist Interview Invitation Hi [Your Name], We’d like to schedule an interview with you for the Data Scientist role. Please let us know your availability for this week. Best regards, Recruitment DataXperts,0","Subject: Data Scientist Interview Invitation Hi [Your Name], We’d like to schedule an interview with you for the Data Scientist role. Please let us know your availability for this week. Best regards, Recruitment DataXperts",0
"Subject: Sales Associate Job Application Status Hi [Your Name], We are reviewing your application for the Sales Associate position. You will hear from us soon regarding the next steps. Best regards, HR RetailInc,0","Subject: Sales Associate Job Application Status Hi [Your Name], We are reviewing your application for the Sales Associate position. You will hear from us soon regarding the next steps. Best regards, HR RetailInc",0
"Subject: HR Manager Interview Scheduled Dear [Your Name], Your interview for the HR Manager position has been scheduled for Tuesday at 9:00 AM. Please confirm your attendance. Best regards, HR PeopleFirst,0","Subject: HR Manager Interview Scheduled Dear [Your Name], Your interview for the HR Manager position has been scheduled for Tuesday at 9:00 AM. Please confirm your attendance. Best regards, HR PeopleFirst",0
"Subject: Interview Invitation - Graphic Designer Hi [Your Name], We are impressed with your portfolio and would like to invite you for an interview for the Graphic Designer role. Let us know when you're available. Best regards, Recruitment DesignPros,0","Subject: Interview Invitation - Graphic Designer Hi [Your Name], We are impressed with your portfolio and would like to invite you for an interview for the Graphic Designer role. Let us know when you're available. Best regards, Recruitment DesignPros",0
"Subject: Your Job Application Status Dear [Your Name], We have received your application for the Software Engineer position and will reach out soon to schedule an interview. Best regards, HR TechLab,0","Subject: Your Job Application Status Dear [Your Name], We have received your application for the Software Engineer position and will reach out soon to schedule an interview. Best regards, HR TechLab",0
"Subject: Job Offer for Marketing Analyst Hi [Your Name], We are pleased to offer you the Marketing Analyst position at our company. Please review the offer letter and let us know your decision. Best regards, HR MarketingGroup,0","Subject: Job Offer for Marketing Analyst Hi [Your Name], We are pleased to offer you the Marketing Analyst position at our company. Please review the offer letter and let us know your decision. Best regards, HR MarketingGroup",0
"Subject: Senior Web Developer Position - Interview Invitation Hi [Your Name], We would like to schedule an interview for the Senior Web Developer position. Please let us know your availability. Best regards, Recruitment WebSolutions,0","Subject: Senior Web Developer Position - Interview Invitation Hi [Your Name], We would like to schedule an interview for the Senior Web Developer position. Please let us know your availability. Best regards, Recruitment WebSolutions",0
"Subject: Payment Required to Secure Your Interview Dear [Your Name], A payment of $150 is required to finalize your interview for the Marketing Executive position. Please pay via interviewpayment.com. Best regards, HR MarketingWorld,1","Subject: Payment Required to Secure Your Interview Dear [Your Name], A payment of $150 is required to finalize your interview for the Marketing Executive position. Please pay via interviewpayment.com. Best regards, HR MarketingWorld",1
"Subject: Job Application for Graphic Designer - Status Hi [Your Name], We are still reviewing your application for the Graphic Designer role. We will contact you if you're selected for an interview. Best regards, HR DesignCorp,0","Subject: Job Application for Graphic Designer - Status Hi [Your Name], We are still reviewing your application for the Graphic Designer role. We will contact you if you're selected for an interview. Best regards, HR DesignCorp",0
"Subject: Software Engineer Position - Interview Scheduled Dear [Your Name], Your interview for the Software Engineer role has been scheduled for Friday at 3:00 PM. Please confirm your availability. Best regards, Recruitment TechWorks,0","Subject: Software Engineer Position - Interview Scheduled Dear [Your Name], Your interview for the Software Engineer role has been scheduled for Friday at 3:00 PM. Please confirm your availability. Best regards, Recruitment TechWorks",0
"Subject: Payment Confirmation for Job Application Hi [Your Name], To proceed with your application for the Sales Manager role, a payment of $75 is required. Please confirm your payment at payment-confirmation.com. Best regards, HR SalesForce,1","Subject: Payment Confirmation for Job Application Hi [Your Name], To proceed with your application for the Sales Manager role, a payment of $75 is required. Please confirm your payment at payment-confirmation.com. Best regards, HR SalesForce",1
"Subject: Your Application for Marketing Director Hi [Your Name], We’ve received your application for the Marketing Director position and are currently reviewing it. We will contact you soon. Best regards, HR BrandX,0","Subject: Your Application for Marketing Director Hi [Your Name], We’ve received your application for the Marketing Director position and are currently reviewing it. We will contact you soon. Best regards, HR BrandX",0
"Subject: Job Offer - Senior Data Scientist Dear [Your Name], We are pleased to extend an offer for the Senior Data Scientist position. Please review the offer letter and let us know your acceptance. Best regards, HR DataVision,0","Subject: Job Offer - Senior Data Scientist Dear [Your Name], We are pleased to extend an offer for the Senior Data Scientist position. Please review the offer letter and let us know your acceptance. Best regards, HR DataVision",0
"Subject: Project Manager Position - Interview Confirmation Hi [Your Name], We’d like to confirm your interview for the Project Manager position on Monday at 10:00 AM. Please confirm. Best regards, Recruitment ProjectSolutions,0","Subject: Project Manager Position - Interview Confirmation Hi [Your Name], We’d like to confirm your interview for the Project Manager position on Monday at 10:00 AM. Please confirm. Best regards, Recruitment ProjectSolutions",0
"Subject: Interview Invitation - Software Developer Dear [Your Name], We have reviewed your application and would like to invite you to interview for the Software Developer position. Please let us know your availability. Best regards, HR CodeLabs,0","Subject: Interview Invitation - Software Developer Dear [Your Name], We have reviewed your application and would like to invite you to interview for the Software Developer position. Please let us know your availability. Best regards, HR CodeLabs",0
"Subject: Job Opportunity - Marketing Specialist Hi [Your Name], We are currently hiring for a Marketing Specialist and would like to schedule an interview with you. Best regards, HR BrandExperts,0","Subject: Job Opportunity - Marketing Specialist Hi [Your Name], We are currently hiring for a Marketing Specialist and would like to schedule an interview with you. Best regards, HR BrandExperts",0
"Subject: Payment Needed to Process Your Job Application Dear [Your Name], A fee of $120 is required to process your job application for the Front-End Developer role. Please make the payment via jobs-processing.com. Best regards, HR TechJobs,1","Subject: Payment Needed to Process Your Job Application Dear [Your Name], A fee of $120 is required to process your job application for the Front-End Developer role. Please make the payment via jobs-processing.com. Best regards, HR TechJobs",1
"Subject: Web Developer Position - Interview Confirmation Hi [Your Name], We’ve confirmed your interview for the Web Developer position on Wednesday at 2:00 PM. Please confirm your availability. Best regards, HR TechSolutions,0","Subject: Web Developer Position - Interview Confirmation Hi [Your Name], We’ve confirmed your interview for the Web Developer position on Wednesday at 2:00 PM. Please confirm your availability. Best regards, HR TechSolutions",0
"Subject: Data Scientist Job Application Update Hi [Your Name], We are still reviewing your application for the Data Scientist role. We will get back to you soon with an update. Best regards, Recruitment Team DataXperts,0","Subject: Data Scientist Job Application Update Hi [Your Name], We are still reviewing your application for the Data Scientist role. We will get back to you soon with an update. Best regards, Recruitment Team DataXperts",0
"Subject: Marketing Manager Position - Interview Invitation Hi [Your Name], We’d like to invite you for an interview for the Marketing Manager role. Please let us know your availability. Best regards, HR BrandPro,0","Subject: Marketing Manager Position - Interview Invitation Hi [Your Name], We’d like to invite you for an interview for the Marketing Manager role. Please let us know your availability. Best regards, HR BrandPro",0
"Subject: Your Application for Project Manager Dear [Your Name], We’ve received your application for the Project Manager role. We are reviewing it and will get in touch with you soon. Best regards, HR ProjectX,0","Subject: Your Application for Project Manager Dear [Your Name], We’ve received your application for the Project Manager role. We are reviewing it and will get in touch with you soon. Best regards, HR ProjectX",0
"Subject: Software Engineer Position - Interview Follow-Up Dear [Your Name], Thank you for your time during the interview last week. We will be in touch soon regarding the next steps. Best regards, HR TechWorks,0","Subject: Software Engineer Position - Interview Follow-Up Dear [Your Name], Thank you for your time during the interview last week. We will be in touch soon regarding the next steps. Best regards, HR TechWorks",0
"Subject: Job Offer - Graphic Designer Hi [Your Name], We are excited to offer you the Graphic Designer position at our company. Please review the attached offer and confirm your acceptance. Best regards, HR CreativeDesign,0","Subject: Job Offer - Graphic Designer Hi [Your Name], We are excited to offer you the Graphic Designer position at our company. Please review the attached offer and confirm your acceptance. Best regards, HR CreativeDesign",0
"Subject: Follow-Up on Junior Analyst Application Hi [Your Name], We are still reviewing your application for the Junior Analyst role and will get back to you soon. Best regards, HR ConsultingExperts,0","Subject: Follow-Up on Junior Analyst Application Hi [Your Name], We are still reviewing your application for the Junior Analyst role and will get back to you soon. Best regards, HR ConsultingExperts",0
"Subject: Web Developer Interview Scheduled Hi [Your Name], Your interview for the Web Developer position has been scheduled for Thursday at 10:00 AM. Please confirm. Best regards, HR TechDesign,0","Subject: Web Developer Interview Scheduled Hi [Your Name], Your interview for the Web Developer position has been scheduled for Thursday at 10:00 AM. Please confirm. Best regards, HR TechDesign",0
"Subject: Job Offer for Junior Developer Dear [Your Name], We’re pleased to offer you the Junior Developer position. Please find the offer letter attached. Best regards, HR CodeWorks,0","Subject: Job Offer for Junior Developer Dear [Your Name], We’re pleased to offer you the Junior Developer position. Please find the offer letter attached. Best regards, HR CodeWorks",0
"Subject: Interview Invitation for Data Scientist Role Dear [Your Name], We are impressed by your qualifications and would like to invite you for an interview for the Data Scientist role. Please confirm your availability. Best regards, HR DataGenius,0","Subject: Interview Invitation for Data Scientist Role Dear [Your Name], We are impressed by your qualifications and would like to invite you for an interview for the Data Scientist role. Please confirm your availability. Best regards, HR DataGenius",0
"Subject: Payment Required to Confirm Your Interview Dear [Your Name], A $100 fee is required to confirm your interview for the Project Manager role. Please visit interview-confirmation.com to pay. Best regards, HR ProjXperts,1","Subject: Payment Required to Confirm Your Interview Dear [Your Name], A $100 fee is required to confirm your interview for the Project Manager role. Please visit interview-confirmation.com to pay. Best regards, HR ProjXperts",1
"Subject: Marketing Specialist Job Application Update Hi [Your Name], We’ve received your application for the Marketing Specialist role and are in the process of reviewing it. Best regards, HR MarketInnovators,0","Subject: Marketing Specialist Job Application Update Hi [Your Name], We’ve received your application for the Marketing Specialist role and are in the process of reviewing it. Best regards, HR MarketInnovators",0
"Subject: Senior Web Developer Role - Interview Scheduled Hi [Your Name], We’ve scheduled your interview for the Senior Web Developer role on Monday at 2:00 PM. Please confirm. Best regards, Recruitment TechLabs,0","Subject: Senior Web Developer Role - Interview Scheduled Hi [Your Name], We’ve scheduled your interview for the Senior Web Developer role on Monday at 2:00 PM. Please confirm. Best regards, Recruitment TechLabs",0
"Subject: Data Analyst Interview Invitation Dear [Your Name], We’d like to invite you for an interview for the Data Analyst role. Please confirm your availability for next week. Best regards, HR DataXperts,0","Subject: Data Analyst Interview Invitation Dear [Your Name], We’d like to invite you for an interview for the Data Analyst role. Please confirm your availability for next week. Best regards, HR DataXperts",0
